usage_id,employee_id,week_number,is_active,feature_used,hours_saved,sessions_count
3282,217,2,1,Report Generation,31.1,16
3283,186,7,1,Meeting Recap,14.3,16
3284,222,6,0,Email Drafting,6.9,12
3285,40,9,0,Report Generation,8,0
3286,128,3,0,Meeting Recap,46.4,3
3287,76,8,0,Report Generation,38,10
3288,92,7,0,Meeting Recap,20.6,1
3289,279,4,0,Report Generation,8.5,9
3290,312,10,1,Report Generation,41.7,16
3291,276,11,0,Meeting Recap,34.8,11
3292,107,8,1,Report Generation,37.7,3
3293,93,6,0,Meeting Recap,8.9,16
3294,223,2,0,Report Generation,10.6,16
3295,230,10,1,Meeting Recap,28.1,4
3296,11,1,1,Email Drafting,29.7,17
3297,451,1,1,Meeting Recap,32.5,7
3298,436,2,1,Report Generation,9.8,1
3299,323,8,1,Meeting Recap,30.6,3
3300,362,3,0,Email Drafting,13.8,7
3301,314,8,0,Report Generation,16.8,15
3302,183,11,0,Report Generation,39.1,10
3303,127,5,0,Document Summary,10.6,18
3304,492,2,0,Report Generation,22.2,2
3305,37,6,0,Document Summary,43.4,8
3306,279,2,1,Data Lookup,43.2,4
3307,271,9,0,Report Generation,9.4,6
3308,121,4,0,Report Generation,24.5,6
3309,380,7,1,Email Drafting,32.2,3
3310,463,1,0,Email Drafting,40.1,16
3311,126,10,0,Data Lookup,20.6,13
3312,210,8,0,Meeting Recap,46,15
3313,248,11,1,Report Generation,29.1,19
3314,392,5,0,Document Summary,41.6,14
3315,387,6,1,Report Generation,39.8,19
3316,260,5,1,Email Drafting,16.2,5
3317,285,8,1,Email Drafting,20.7,2
3318,243,1,1,Data Lookup,20.9,8
3319,76,5,1,Report Generation,7.3,3
3320,232,8,1,Email Drafting,39.3,16
3321,307,6,0,Document Summary,49.3,10
3322,13,3,1,Meeting Recap,47.8,14
3323,68,1,0,Document Summary,24.2,5
3324,459,10,1,Report Generation,25.5,13
3325,483,1,1,Document Summary,46.4,13
3326,332,11,1,Document Summary,17.3,12
3327,157,11,1,Email Drafting,14.1,2
3328,175,6,0,Report Generation,31.8,7
3329,32,8,0,Email Drafting,34.9,12
3330,475,8,1,Data Lookup,25.5,19
3331,158,3,1,Data Lookup,33.8,14
3332,117,11,1,Meeting Recap,14.1,0
3333,11,4,1,Document Summary,5.5,13
3334,145,10,1,Data Lookup,33.7,6
3335,417,5,0,Email Drafting,26.7,18
3336,464,11,0,Email Drafting,34.3,1
3337,30,11,1,Email Drafting,16.1,13
3338,54,4,1,Report Generation,17.8,9
3339,216,11,1,Meeting Recap,34.1,12
3340,495,8,1,Document Summary,17.5,11
3341,449,6,1,Meeting Recap,15.3,11
3342,165,7,1,Email Drafting,9.3,16
3343,189,2,0,Document Summary,40.9,11
3344,429,3,1,Data Lookup,17.4,16
3345,308,11,0,Document Summary,20.5,4
3346,13,9,1,Document Summary,10.3,15
3347,340,6,1,Document Summary,46.2,14
3348,293,4,0,Data Lookup,39.6,8
3349,325,10,0,Document Summary,34.9,4
3350,140,3,0,Email Drafting,35.1,6
3351,422,10,1,Meeting Recap,17.4,9
3352,355,11,0,Email Drafting,17,7
3353,483,10,0,Email Drafting,19.3,18
3354,476,1,1,Email Drafting,34.9,19
3355,306,6,0,Data Lookup,29,14
3356,124,8,1,Report Generation,28.2,2
3357,221,3,0,Report Generation,40,0
3358,39,8,1,Data Lookup,22.5,10
3359,301,6,0,Email Drafting,23.8,18
3360,377,3,0,Data Lookup,37.3,1
3361,400,4,0,Meeting Recap,29.9,20
3362,195,4,1,Meeting Recap,20,20
3363,394,12,0,Meeting Recap,27.8,4
3364,343,6,1,Document Summary,34.7,17
3365,303,2,1,Meeting Recap,23.7,18
3366,20,8,1,Meeting Recap,18.3,0
3367,209,11,1,Report Generation,44.3,9
3368,108,11,0,Document Summary,35.1,15
3369,185,1,1,Report Generation,21.4,2
3370,244,9,1,Data Lookup,43.6,15
3371,3,6,0,Meeting Recap,48.8,7
3372,369,4,0,Meeting Recap,49.5,7
3373,327,9,1,Email Drafting,40.4,0
3374,261,9,0,Data Lookup,7.7,0
3375,218,6,0,Document Summary,25.9,9
3376,326,12,0,Report Generation,35.4,0
3377,457,9,1,Data Lookup,12.8,16
3378,264,1,0,Data Lookup,49.7,19
3379,257,8,0,Document Summary,48.9,8
3380,199,8,1,Data Lookup,45.1,5
3381,85,5,0,Meeting Recap,5.2,1
3382,305,7,1,Data Lookup,19.5,8
3383,200,5,1,Meeting Recap,16.7,0
3384,455,2,0,Meeting Recap,10.1,1
3385,47,12,0,Report Generation,24.8,9
3386,399,4,0,Report Generation,21.6,6
3387,13,10,1,Email Drafting,13,18
3388,392,12,1,Email Drafting,17.9,11
3389,189,4,1,Document Summary,6.5,18
3390,316,2,0,Email Drafting,13.8,6
3391,349,1,1,Document Summary,13.9,1
3392,290,1,0,Meeting Recap,36.2,13
3393,214,4,0,Report Generation,26.9,7
3394,38,9,1,Data Lookup,11,8
3395,3,6,0,Report Generation,28.8,10
3396,103,12,1,Report Generation,19.4,13
3397,219,8,1,Meeting Recap,42.7,12
3398,288,6,1,Meeting Recap,13.5,14
3399,402,1,1,Report Generation,25.2,9
3400,367,1,0,Email Drafting,28.1,18
3401,170,1,0,Document Summary,35.8,3
3402,233,5,1,Report Generation,49.7,8
3403,465,1,0,Data Lookup,35.9,20
3404,123,4,0,Data Lookup,40.5,19
3405,35,1,1,Meeting Recap,43.8,4
3406,159,10,0,Data Lookup,23.4,15
3407,47,8,1,Data Lookup,10.8,10
3408,55,5,0,Email Drafting,44,12
3409,454,7,0,Report Generation,36.9,19
3410,284,4,0,Meeting Recap,36,17
3411,431,10,0,Email Drafting,21.2,8
3412,243,12,0,Meeting Recap,39.8,9
3413,44,9,0,Meeting Recap,21.8,2
3414,478,9,0,Document Summary,37.1,16
3415,345,6,0,Meeting Recap,19.9,17
3416,29,12,1,Data Lookup,24,1
3417,300,3,1,Email Drafting,37.1,1
3418,487,4,1,Document Summary,26.8,10
3419,294,11,1,Report Generation,29.5,11
3420,417,10,1,Email Drafting,27.4,6
3421,476,1,0,Document Summary,38.7,19
3422,290,3,0,Email Drafting,22.1,17
3423,424,3,0,Data Lookup,32.6,10
3424,15,11,0,Data Lookup,28,7
3425,17,2,1,Document Summary,29.9,12
3426,63,7,0,Report Generation,18.9,11
3427,153,3,1,Document Summary,20.6,14
3428,70,3,1,Email Drafting,21.4,0
3429,356,1,1,Data Lookup,18.6,2
3430,90,11,1,Meeting Recap,22.3,4
3431,104,12,0,Meeting Recap,46.3,4
3432,35,2,1,Report Generation,11.1,14
3433,415,11,1,Meeting Recap,44.1,1
3434,311,12,1,Email Drafting,15.7,13
3435,478,4,1,Report Generation,38.5,15
3436,115,5,1,Data Lookup,17.3,5
3437,113,1,1,Email Drafting,46.9,13
3438,34,8,0,Email Drafting,12.2,8
3439,306,7,0,Data Lookup,9.1,2
3440,461,5,1,Document Summary,23.7,18
3441,343,11,0,Document Summary,28.3,4
3442,27,6,1,Document Summary,21.3,13
3443,216,4,1,Data Lookup,47.7,7
3444,411,10,0,Report Generation,10.8,2
3445,117,1,1,Meeting Recap,46.8,6
3446,313,1,0,Document Summary,5.9,17
3447,451,10,1,Data Lookup,5.6,11
3448,121,2,1,Report Generation,31.5,11
3449,444,1,0,Email Drafting,25.6,20
3450,193,3,0,Document Summary,15.2,10
3451,260,7,1,Meeting Recap,35.6,11
3452,244,6,1,Data Lookup,49,16
3453,288,12,0,Meeting Recap,10.3,9
3454,497,10,1,Data Lookup,26.5,19
3455,458,4,0,Meeting Recap,35.6,1
3456,299,2,0,Meeting Recap,27,7
3457,270,5,0,Report Generation,5.7,8
3458,27,12,0,Meeting Recap,49.3,7
3459,448,3,0,Data Lookup,27.7,20
3460,118,3,0,Meeting Recap,8.5,16
3461,375,6,0,Data Lookup,11.1,16
3462,80,9,1,Data Lookup,29.6,1
3463,255,6,1,Report Generation,35.3,8
3464,56,10,0,Report Generation,14.2,1
3465,402,4,1,Meeting Recap,40.9,13
3466,102,4,0,Data Lookup,44.5,1
3467,149,9,0,Report Generation,45.9,15
3468,134,2,1,Data Lookup,6.4,16
3469,422,11,1,Meeting Recap,6.4,3
3470,303,10,0,Email Drafting,20.5,1
3471,59,5,1,Report Generation,47,1
3472,434,5,1,Document Summary,41.4,19
3473,182,1,1,Email Drafting,45.6,18
3474,153,12,0,Data Lookup,23.9,18
3475,242,2,0,Email Drafting,39.1,16
3476,111,11,0,Document Summary,34.1,7
3477,15,2,1,Report Generation,14.7,9
3478,191,5,0,Email Drafting,8.6,3
3479,391,4,0,Meeting Recap,31.8,3
3480,364,6,1,Data Lookup,33.7,13
3481,208,3,1,Meeting Recap,6.4,0
3482,23,12,0,Email Drafting,21.3,8
3483,123,10,1,Report Generation,48.7,7
3484,221,11,1,Report Generation,40.6,9
3485,255,3,1,Email Drafting,7.3,20
3486,477,11,0,Data Lookup,29.3,7
3487,441,3,0,Report Generation,13.1,7
3488,93,4,0,Report Generation,32.5,20
3489,263,5,0,Data Lookup,44.2,6
3490,306,12,1,Document Summary,6.9,17
3491,402,3,0,Report Generation,27.9,19
3492,230,8,0,Meeting Recap,35.3,5
3493,288,12,1,Email Drafting,48.8,1
3494,176,10,0,Meeting Recap,12.7,4
3495,163,3,0,Meeting Recap,39.6,16
3496,472,1,1,Document Summary,44,9
3497,391,8,0,Document Summary,16.8,4
3498,415,12,0,Data Lookup,35.7,0
3499,328,8,1,Report Generation,7.4,7
3500,134,11,1,Document Summary,17.8,2
3501,242,2,1,Data Lookup,36.6,18
3502,485,8,0,Meeting Recap,9.4,13
3503,417,10,1,Data Lookup,34.2,2
3504,290,10,0,Email Drafting,12.2,19
3505,179,1,0,Document Summary,10.5,12
3506,329,5,0,Email Drafting,39.9,13
3507,37,6,0,Email Drafting,28,19
3508,305,4,1,Meeting Recap,48.1,11
3509,421,8,0,Data Lookup,34.2,1
3510,36,6,1,Data Lookup,37.2,18
3511,273,7,1,Meeting Recap,11.3,5
3512,23,10,1,Report Generation,32,10
3513,263,8,0,Data Lookup,27,17
3514,384,9,1,Meeting Recap,42.4,5
3515,477,7,1,Meeting Recap,38.4,20
3516,354,1,0,Report Generation,41.6,14
3517,127,6,1,Data Lookup,18.3,19
3518,141,3,0,Data Lookup,17.5,8
3519,181,4,1,Email Drafting,15.4,18
3520,447,8,0,Email Drafting,46.9,12
3521,247,3,0,Email Drafting,11.1,3
3522,416,4,1,Email Drafting,32,1
3523,119,2,0,Email Drafting,45.1,20
3524,205,11,1,Document Summary,43.5,16
3525,281,5,0,Data Lookup,35.7,1
3526,492,1,1,Report Generation,39.1,19
3527,471,7,1,Report Generation,40.8,19
3528,300,5,0,Document Summary,19.2,5
3529,390,3,0,Data Lookup,17.2,3
3530,388,7,1,Meeting Recap,15.1,11
3531,455,3,1,Report Generation,22.1,5
3532,309,11,0,Report Generation,39.6,3
3533,14,11,1,Document Summary,11.2,4
3534,487,4,0,Data Lookup,28.3,4
3535,342,12,0,Document Summary,5.1,17
3536,39,11,1,Meeting Recap,15.9,5
3537,484,4,0,Meeting Recap,10.2,0
3538,301,6,1,Email Drafting,38.3,13
3539,31,2,1,Report Generation,25.4,12
3540,151,11,1,Email Drafting,40.8,7
3541,392,4,0,Email Drafting,34,12
3542,226,11,0,Document Summary,16.6,8
3543,417,7,0,Data Lookup,12.3,1
3544,432,3,1,Meeting Recap,41,1
3545,8,8,1,Email Drafting,14.7,2
3546,401,10,1,Email Drafting,43.1,7
3547,212,2,0,Data Lookup,27.8,18
3548,212,11,0,Data Lookup,34.2,7
3549,203,2,0,Document Summary,11.7,8
3550,230,5,0,Email Drafting,49.8,19
3551,373,7,1,Document Summary,25.9,6
3552,320,4,1,Email Drafting,15.6,2
3553,434,2,1,Document Summary,48.8,15
3554,424,5,1,Document Summary,7.5,13
3555,201,12,1,Meeting Recap,14.7,6
3556,441,11,1,Meeting Recap,32.3,14
3557,80,6,0,Email Drafting,49.6,9
3558,437,2,1,Meeting Recap,40.4,4
3559,40,4,0,Document Summary,35.2,10
3560,273,9,1,Email Drafting,6.1,7
3561,216,7,1,Report Generation,48.1,16
3562,304,2,1,Report Generation,23.8,5
3563,63,3,0,Data Lookup,40.6,9
3564,169,11,1,Document Summary,43,10
3565,193,8,1,Document Summary,43.9,13
3566,146,9,0,Meeting Recap,22.3,8
3567,440,12,1,Document Summary,5.8,17
3568,392,8,0,Meeting Recap,39.5,11
3569,174,1,0,Meeting Recap,19,15
3570,152,1,1,Email Drafting,48.3,4
3571,60,8,1,Meeting Recap,11.1,12
3572,488,10,0,Report Generation,44.3,9
3573,86,6,1,Report Generation,37.6,18
3574,109,9,0,Document Summary,19.7,7
3575,363,3,0,Report Generation,30.7,17
3576,162,7,0,Meeting Recap,27.7,0
3577,404,4,1,Data Lookup,5.7,1
3578,134,10,1,Document Summary,35.1,2
3579,193,1,0,Meeting Recap,27.1,8
3580,334,5,1,Meeting Recap,34,10
3581,272,11,0,Document Summary,47.2,4
3582,417,6,0,Meeting Recap,31.7,8
3583,492,1,1,Data Lookup,18.3,16
3584,359,1,0,Data Lookup,38.7,4
3585,481,12,1,Data Lookup,34.2,6
3586,135,5,0,Meeting Recap,31.3,10
3587,149,4,0,Email Drafting,6.5,9
3588,414,5,1,Document Summary,18.8,2
3589,386,3,1,Report Generation,40.1,8
3590,339,10,0,Email Drafting,11,2
3591,433,9,0,Email Drafting,43.7,8
3592,139,9,0,Document Summary,12.9,6
3593,99,5,1,Meeting Recap,27.4,14
3594,374,2,1,Meeting Recap,49.5,12
3595,415,1,0,Data Lookup,45.6,16
3596,128,10,0,Data Lookup,22.4,3
3597,81,2,0,Report Generation,21.9,8
3598,100,1,0,Meeting Recap,31.3,0
3599,426,1,1,Report Generation,10.7,13
3600,380,2,1,Email Drafting,14.7,5
3601,339,7,1,Data Lookup,31.2,17
3602,392,10,1,Report Generation,6.8,8
3603,259,5,1,Report Generation,9.3,10
3604,108,6,1,Report Generation,46.4,1
3605,324,10,0,Meeting Recap,38.1,18
3606,5,6,1,Document Summary,7.8,18
3607,377,8,0,Document Summary,49.4,7
3608,178,12,1,Report Generation,12,20
3609,238,1,0,Report Generation,37.6,0
3610,143,8,1,Meeting Recap,18,17
3611,74,12,0,Email Drafting,40.7,17
3612,421,12,0,Report Generation,35.6,4
3613,209,3,0,Email Drafting,33,13
3614,294,9,0,Data Lookup,24.4,7
3615,488,11,0,Meeting Recap,30.6,9
3616,19,2,1,Meeting Recap,15.2,17
3617,208,11,1,Email Drafting,22.6,11
3618,385,8,1,Email Drafting,12.3,13
3619,142,8,1,Report Generation,14.4,11
3620,73,2,1,Data Lookup,44.7,18
3621,333,10,1,Meeting Recap,38.6,10
3622,46,8,1,Data Lookup,15.6,18
3623,82,9,1,Email Drafting,27.2,17
3624,312,7,0,Email Drafting,28.1,1
3625,169,4,0,Document Summary,27.1,0
3626,93,12,0,Document Summary,35.2,16
3627,463,2,0,Meeting Recap,37.9,12
3628,489,10,1,Report Generation,27.3,0
3629,349,9,0,Document Summary,46.3,20
3630,192,12,0,Document Summary,41.9,12
3631,319,7,0,Data Lookup,48.5,0
3632,190,12,0,Meeting Recap,20.5,13
3633,334,4,1,Meeting Recap,47.6,15
3634,383,10,1,Data Lookup,34.4,2
3635,362,3,1,Document Summary,48.8,16
3636,415,8,1,Report Generation,44.2,5
3637,103,3,0,Meeting Recap,18.9,9
3638,195,4,1,Email Drafting,24.1,11
3639,2,7,0,Report Generation,19,19
3640,185,3,1,Data Lookup,38.2,5
3641,464,4,0,Report Generation,22.1,9
3642,222,2,0,Email Drafting,18.2,15
3643,465,9,1,Meeting Recap,29.2,4
3644,326,2,0,Document Summary,28.9,11
3645,320,10,1,Data Lookup,48.7,12
3646,368,1,1,Meeting Recap,8.1,17
3647,86,10,1,Meeting Recap,5.8,9
3648,409,2,0,Meeting Recap,28.1,12
3649,338,3,1,Data Lookup,28.4,3
3650,156,4,1,Document Summary,19.1,13
3651,143,8,1,Document Summary,49.1,3
3652,454,11,1,Meeting Recap,32.7,14
3653,142,3,1,Data Lookup,32.6,3
3654,15,7,0,Meeting Recap,19.3,6
3655,480,7,0,Report Generation,9.6,8
3656,375,8,0,Report Generation,10,3
3657,334,7,0,Report Generation,21.6,12
3658,328,6,0,Email Drafting,38.2,17
3659,276,9,0,Document Summary,29.4,10
3660,323,5,1,Meeting Recap,7.3,19
3661,70,10,0,Report Generation,42.5,6
3662,441,8,1,Document Summary,34.8,4
3663,12,9,0,Email Drafting,49.1,9
3664,65,11,0,Email Drafting,17.8,2
3665,233,5,0,Meeting Recap,8.4,19
3666,110,3,1,Email Drafting,42.7,12
3667,122,1,0,Meeting Recap,13.1,12
3668,22,1,0,Meeting Recap,48.3,19
3669,160,2,0,Data Lookup,41.7,18
3670,365,9,0,Report Generation,13.1,13
3671,436,5,1,Email Drafting,42.4,13
3672,181,5,0,Meeting Recap,22.3,6
3673,496,11,1,Data Lookup,22.8,2
3674,248,12,1,Meeting Recap,7.8,16
3675,44,2,0,Data Lookup,34.4,14
3676,487,3,1,Document Summary,20.2,16
3677,141,6,1,Data Lookup,16.3,16
3678,197,5,1,Report Generation,25.1,2
3679,174,1,1,Email Drafting,23.4,10
3680,315,9,0,Document Summary,39.1,11
3681,174,2,0,Report Generation,23,14
3682,495,6,0,Report Generation,31.7,14
3683,460,7,1,Email Drafting,46.9,11
3684,229,2,0,Data Lookup,38.7,5
3685,97,7,1,Document Summary,24.8,8
3686,411,11,0,Report Generation,24.6,18
3687,188,2,1,Report Generation,10.8,2
3688,137,7,0,Email Drafting,14.4,11
3689,28,4,1,Document Summary,41.8,5
3690,334,9,1,Document Summary,48.3,5
3691,264,2,1,Email Drafting,36.6,0
3692,42,5,0,Email Drafting,39.5,16
3693,440,8,0,Meeting Recap,9.9,14
3694,10,6,0,Meeting Recap,36.2,2
3695,457,3,1,Email Drafting,45.9,11
3696,25,4,1,Email Drafting,20,17
3697,147,6,0,Meeting Recap,43,13
3698,212,4,1,Document Summary,44.3,0
3699,136,6,0,Document Summary,24.1,3
3700,246,3,1,Email Drafting,44.4,7
3701,273,9,0,Data Lookup,27.5,20
3702,226,6,1,Report Generation,17.9,3
3703,230,8,1,Email Drafting,9.1,13
3704,336,9,1,Report Generation,13.6,7
3705,337,4,1,Document Summary,42.3,19
3706,181,6,1,Data Lookup,31.3,19
3707,367,4,0,Data Lookup,46.3,9
3708,118,5,0,Data Lookup,33,0
3709,424,7,0,Document Summary,9.8,12
3710,376,3,1,Data Lookup,40.8,7
3711,303,5,0,Meeting Recap,40.3,9
3712,103,1,1,Meeting Recap,31.6,14
3713,163,5,1,Document Summary,35.7,11
3714,300,9,0,Document Summary,46.6,4
3715,7,2,0,Data Lookup,15.8,5
3716,488,9,1,Report Generation,23.4,13
3717,319,1,0,Report Generation,49.2,14
3718,127,4,1,Report Generation,44.4,0
3719,130,1,1,Meeting Recap,44.5,11
3720,134,2,0,Meeting Recap,45.4,14
3721,289,7,0,Report Generation,44.4,7
3722,296,5,1,Meeting Recap,47.9,12
3723,227,9,0,Report Generation,11.3,5
3724,64,10,1,Email Drafting,37.5,18
3725,149,7,0,Document Summary,44.3,6
3726,490,8,0,Meeting Recap,36.7,16
3727,221,2,0,Data Lookup,41.6,15
3728,309,12,1,Email Drafting,48.7,2
3729,226,2,0,Report Generation,8.4,7
3730,173,9,0,Data Lookup,28.6,20
3731,420,5,1,Report Generation,35.9,4
3732,93,9,0,Email Drafting,23.8,9
3733,227,12,1,Email Drafting,5.4,14
3734,419,11,1,Email Drafting,13.8,10
3735,280,2,0,Data Lookup,26.1,12
3736,186,10,0,Email Drafting,6.7,11
3737,191,3,1,Data Lookup,7.9,3
3738,63,7,1,Data Lookup,37.9,7
3739,210,4,1,Report Generation,21.3,1
3740,249,11,1,Meeting Recap,19.8,20
3741,386,4,1,Email Drafting,13.9,8
3742,454,12,0,Data Lookup,43.6,19
3743,7,11,1,Meeting Recap,6.6,10
3744,78,8,0,Report Generation,23.9,17
3745,388,7,0,Document Summary,26.4,16
3746,13,1,0,Data Lookup,35.2,10
3747,247,8,1,Email Drafting,40.6,9
3748,338,7,0,Email Drafting,49,15
3749,272,10,1,Document Summary,28.4,17
3750,292,11,0,Data Lookup,22,6
3751,354,9,1,Document Summary,9.4,7
3752,37,8,0,Report Generation,41.5,4
3753,105,12,1,Meeting Recap,46.1,14
3754,237,7,1,Report Generation,12.8,12
3755,440,7,0,Data Lookup,32.2,14
3756,382,10,1,Document Summary,15.7,17
3757,302,3,0,Meeting Recap,15.2,11
3758,266,4,1,Email Drafting,8.8,5
3759,174,6,0,Document Summary,30.6,2
3760,124,4,0,Email Drafting,46.1,16
3761,287,9,1,Email Drafting,42.8,17
3762,314,6,0,Document Summary,29.3,6
3763,451,7,0,Email Drafting,13.2,5
3764,400,12,0,Data Lookup,21.9,5
3765,163,10,0,Data Lookup,33.7,18
3766,313,6,1,Document Summary,28.3,7
3767,121,7,0,Report Generation,22.7,8
3768,30,11,0,Meeting Recap,39.4,5
3769,10,11,0,Email Drafting,6.9,10
3770,3,7,1,Meeting Recap,26.9,11
3771,125,3,0,Document Summary,49.1,4
3772,32,9,1,Meeting Recap,9.4,8
3773,119,12,0,Report Generation,48.3,13
3774,418,7,1,Email Drafting,20.2,19
3775,479,8,1,Email Drafting,25.5,2
3776,493,9,0,Meeting Recap,14.1,15
3777,173,8,0,Document Summary,39.2,5
3778,56,11,0,Meeting Recap,21.4,11
3779,176,8,0,Data Lookup,46.2,9
3780,380,12,0,Email Drafting,7,14
3781,485,3,1,Data Lookup,26,13
3782,260,9,0,Email Drafting,21.9,4
3783,402,5,0,Document Summary,42.3,17
3784,144,8,1,Meeting Recap,34.1,12
3785,58,2,0,Data Lookup,21.9,17
3786,377,6,1,Data Lookup,30.8,19
3787,112,11,0,Data Lookup,27.7,12
3788,103,7,1,Email Drafting,41.4,19
3789,23,11,1,Document Summary,18.7,1
3790,142,10,1,Report Generation,36.3,13
3791,92,5,1,Report Generation,7.3,10
3792,313,7,1,Email Drafting,35,0
3793,111,10,0,Data Lookup,43.9,19
3794,444,1,1,Data Lookup,22.1,1
3795,190,8,1,Report Generation,32.5,1
3796,463,6,1,Document Summary,24.4,0
3797,295,1,0,Data Lookup,11.3,5
3798,142,3,1,Meeting Recap,40.3,11
3799,410,1,0,Email Drafting,35.1,16
3800,68,8,1,Data Lookup,32.3,0
3801,398,8,1,Data Lookup,46.7,15
3802,393,8,0,Meeting Recap,12.3,17
3803,294,8,1,Email Drafting,24.9,4
3804,75,6,1,Data Lookup,48.7,3
3805,361,8,0,Document Summary,45.7,8
3806,11,10,0,Data Lookup,8.9,4
3807,155,2,0,Document Summary,38.3,18
3808,17,10,1,Document Summary,18.3,6
3809,487,4,1,Data Lookup,18.9,4
3810,149,2,0,Data Lookup,32,14
3811,87,3,1,Report Generation,49,13
3812,232,6,0,Meeting Recap,13.6,0
3813,274,11,0,Document Summary,34.2,6
3814,118,9,0,Data Lookup,33.3,7
3815,126,1,0,Email Drafting,25.7,11
3816,277,6,0,Document Summary,5.6,14
3817,444,12,0,Email Drafting,46.7,5
3818,27,3,0,Document Summary,8.1,3
3819,454,3,1,Data Lookup,24.2,17
3820,469,7,0,Document Summary,48.2,12
3821,188,1,1,Email Drafting,40.7,18
3822,107,12,1,Report Generation,26.7,16
3823,149,4,0,Report Generation,47.1,19
3824,390,11,0,Data Lookup,49.9,13
3825,485,5,1,Email Drafting,35.2,12
3826,184,10,0,Report Generation,42.3,17
3827,472,1,0,Data Lookup,11.1,13
3828,28,9,0,Report Generation,45.2,3
3829,249,10,1,Data Lookup,33.7,9
3830,428,11,0,Report Generation,46.7,5
3831,363,12,1,Report Generation,45.8,19
3832,180,6,0,Email Drafting,43.8,7
3833,369,6,1,Document Summary,44.4,9
3834,185,7,1,Meeting Recap,14.4,16
3835,280,3,0,Report Generation,40.4,2
3836,126,9,0,Meeting Recap,6.8,11
3837,258,8,1,Email Drafting,35.4,12
3838,449,4,0,Email Drafting,34.3,1
3839,297,12,1,Meeting Recap,24.9,18
3840,464,11,1,Meeting Recap,40.2,5
3841,317,12,0,Email Drafting,29.8,11
3842,302,1,0,Email Drafting,38.3,7
3843,348,6,0,Document Summary,5.9,12
3844,231,4,1,Document Summary,30,20
3845,4,4,1,Email Drafting,26.2,9
3846,427,1,0,Email Drafting,5.5,2
3847,152,7,1,Report Generation,12.2,8
3848,499,9,0,Meeting Recap,5.7,7
3849,27,3,1,Meeting Recap,36.8,19
3850,166,2,1,Meeting Recap,6.9,7
3851,427,12,0,Data Lookup,14.7,17
3852,114,6,1,Data Lookup,33.4,0
3853,146,5,0,Meeting Recap,11,7
3854,364,5,1,Email Drafting,15,15
3855,214,10,0,Report Generation,34.9,19
3856,136,5,1,Meeting Recap,6.8,3
3857,90,9,1,Data Lookup,17.2,3
3858,470,1,1,Meeting Recap,29.9,20
3859,54,8,0,Document Summary,12.3,10
3860,27,9,0,Data Lookup,26.7,3
3861,270,10,1,Document Summary,5.7,18
3862,249,11,1,Document Summary,37.7,9
3863,451,9,1,Document Summary,29.1,14
3864,240,11,1,Document Summary,13.2,0
3865,38,1,1,Email Drafting,30.3,13
3866,108,8,1,Data Lookup,49.8,2
3867,400,8,0,Report Generation,40.4,3
3868,74,8,1,Email Drafting,28.6,11
3869,194,2,0,Document Summary,37.8,13
3870,305,11,0,Document Summary,8.8,16
3871,397,12,0,Meeting Recap,42.6,13
3872,321,1,0,Email Drafting,14.3,19
3873,290,11,0,Document Summary,12.5,12
3874,58,12,0,Report Generation,20.8,16
3875,130,3,0,Data Lookup,36.4,2
3876,343,9,0,Report Generation,33.7,7
3877,290,9,1,Report Generation,15.9,7
3878,165,3,0,Email Drafting,18.9,7
3879,116,7,0,Report Generation,32.4,9
3880,311,1,1,Email Drafting,16.7,13
3881,228,1,1,Meeting Recap,24.7,8
3882,84,3,0,Report Generation,35.1,4
3883,176,7,1,Email Drafting,14.1,2
3884,214,4,0,Email Drafting,13.1,4
3885,363,12,0,Report Generation,29.4,12
3886,350,6,0,Data Lookup,32.1,12
3887,227,3,1,Data Lookup,35.8,6
3888,356,10,1,Data Lookup,5.2,17
3889,87,12,1,Email Drafting,9.8,17
3890,390,10,1,Document Summary,20.3,5
3891,294,8,0,Report Generation,8.8,11
3892,335,3,0,Email Drafting,43.8,15
3893,176,8,1,Email Drafting,32.1,10
3894,32,3,0,Meeting Recap,32,15
3895,65,8,1,Meeting Recap,27.7,18
3896,374,4,0,Email Drafting,26.2,8
3897,113,2,1,Meeting Recap,43.5,5
3898,288,10,1,Document Summary,48.1,8
3899,285,11,0,Report Generation,19.4,10
3900,25,3,1,Meeting Recap,32.6,19
3901,350,1,1,Meeting Recap,11.2,7
3902,221,3,0,Data Lookup,41.6,12
3903,465,10,1,Report Generation,42.4,19
3904,275,12,0,Document Summary,42,20
3905,149,4,0,Data Lookup,29.2,12
3906,140,10,0,Meeting Recap,12.6,4
3907,94,5,0,Meeting Recap,12.8,11
3908,182,11,0,Document Summary,20.8,18
3909,90,4,0,Data Lookup,36.2,10
3910,336,9,1,Data Lookup,7.1,17
3911,35,4,0,Email Drafting,46.8,6
3912,349,4,1,Meeting Recap,14.3,15
3913,324,1,0,Email Drafting,43.1,12
3914,49,11,0,Report Generation,8.6,18
3915,242,1,0,Report Generation,43.8,17
3916,110,5,0,Email Drafting,19.7,14
3917,117,2,0,Report Generation,12.6,4
3918,358,5,0,Report Generation,8.7,12
3919,481,7,1,Document Summary,7.3,10
3920,372,1,0,Email Drafting,36.1,10
3921,402,11,0,Report Generation,21.1,7
3922,153,8,1,Report Generation,11.8,2
3923,211,2,0,Meeting Recap,12.2,15
3924,298,9,1,Email Drafting,47.7,13
3925,148,4,1,Meeting Recap,29.2,5
